popularity,budget,cast,release_date,voteScore,revenue,runtime,release_year,genres
0.381751,75000000,2,1,1038,67631903,123.0,2001.0,"['Action', 'Comedy', 'Crime', 'Romance']"
0.380227,22000000,0,5,580,84772742,84.0,2001.0,"['Action', 'Comedy']"
0.379856,15000000,0,1,230,12000000,92.0,2001.0,"['Crime', 'Thriller']"
0.541416,13000000,0,5,342,16929123,99.0,2001.0,"['Drama', 'Romance']"
0.20867,94000000,0,3,360,54744738,116.0,2001.0,['Action']
0.348262,24000000,0,4,168,14782676,89.0,2001.0,['Comedy']
0.328665,35000000,0,2,130,13678913,94.0,2001.0,"['Action', 'Western']"
0.324227,87000000,3,2,4632,351692268,131.0,2001.0,"['Crime', 'Drama', 'Thriller', 'Horror']"
0.323191,75000000,0,1,250,54249294,89.0,2001.0,"['Mystery', 'Thriller', 'Crime']"
0.501163,10000000,0,2,252,44460850,83.0,2001.0,"['Animation', 'Comedy', 'Family']"
0.299969,34000000,0,2,140,19693891,108.0,2001.0,"['Drama', 'Comedy', 'Romance']"
0.274314,5000000,0,5,978,295206,97.0,2001.0,['Comedy']
0.353327,1500000,0,2,468,416925,98.0,2001.0,['Drama']
0.269944,12000000,0,1,90,17292381,86.0,2001.0,"['Comedy', 'Family', 'Fantasy', 'Science Fiction']"
0.263042,75000000,0,2,148,5409517,93.0,2001.0,"['Adventure', 'Fantasy', 'Animation', 'Action', 'Comedy']"
0.251798,250000,0,2,60,4186931,91.0,2001.0,"['Comedy', 'Drama', 'Romance']"
0.239869,11000000,0,1,80,23978402,86.0,2001.0,"['Action', 'Comedy', 'Crime']"
0.167033,93000000,0,5,6830,368780809,92.0,2001.0,"['Adventure', 'Action', 'Thriller', 'Science Fiction']"
0.20688,57000000,2,2,335,62112895,131.0,2001.0,"['Drama', 'History', 'Romance']"
0.195196,1000000,0,3,110,10013424,97.0,2001.0,['Comedy']
0.191566,40000000,0,1,160,27053815,104.0,2001.0,"['Action', 'Adventure', 'Drama']"
0.189393,7000000,0,2,95,3646994,114.0,2001.0,"['Drama', 'Mystery', 'Thriller']"
0.185009,700000,0,2,65,1667192,97.0,2001.0,['Drama']
0.164669,6000000,0,4,60,2025238,95.0,2001.0,"['Comedy', 'Crime', 'Thriller']"
0.26321,11000000,0,2,155,13276953,81.0,2001.0,"['Crime', 'Comedy']"
0.148963,10000000,0,1,68,7316658,96.0,2001.0,"['Action', 'Horror', 'Thriller']"
0.12891,7000000,0,4,75,10229331,93.0,2001.0,"['Action', 'Comedy']"
0.128169,15000000,0,5,30,163169,111.0,2001.0,"['Action', 'Horror', 'Mystery', 'Thriller']"
0.126065,5000000,0,5,95,5476060,94.0,2001.0,"['Action', 'Comedy', 'Thriller']"
0.089976,16000000,0,5,203,29381649,130.0,2001.0,"['Drama', 'Comedy', 'Crime']"
8.466668,185000000,5,5,67456,1001921825,152.0,2008.0,"['Drama', 'Action', 'Crime', 'Thriller']"
5.678119,180000000,0,5,29463,521311860,98.0,2008.0,"['Animation', 'Family']"
4.977955,140000000,2,3,43540,585174222,126.0,2008.0,"['Action', 'Science Fiction', 'Adventure']"
3.647612,25000000,0,2,21525,226830568,93.0,2008.0,"['Action', 'Thriller', 'Crime']"
3.16167,185000000,2,5,7685,786636033,122.0,2008.0,"['Adventure', 'Action']"
3.107665,37000000,0,4,10065,392616625,122.0,2008.0,"['Adventure', 'Fantasy', 'Drama', 'Romance']"
3.086676,200000000,1,1,12894,586090727,106.0,2008.0,"['Adventure', 'Action', 'Thriller', 'Crime']"
3.036644,130000000,3,5,11628,631744560,90.0,2008.0,"['Animation', 'Family']"
2.90047,19000000,0,1,835,18755936,109.0,2008.0,"['Comedy', 'Adventure', 'Romance']"
2.543535,52000000,4,5,4830,609841637,108.0,2008.0,"['Comedy', 'Romance']"
2.537342,150000000,3,4,13293,333932083,166.0,2008.0,"['Fantasy', 'Drama', 'Thriller', 'Mystery', 'Romance']"
2.511394,145000000,0,5,4130,401128639,112.0,2008.0,"['Adventure', 'Fantasy', 'Action', 'Thriller']"
2.349544,150000000,1,5,11208,163712074,114.0,2008.0,"['Science Fiction', 'Action', 'Adventure']"
2.245306,33000000,0,4,12663,269958228,116.0,2008.0,['Drama']
2.217084,150000000,0,1,6882,603900354,89.0,2008.0,"['Family', 'Animation']"
2.188028,85000000,0,5,5562,160388063,120.0,2008.0,"['Adventure', 'Fantasy', 'Science Fiction']"
2.017536,85000000,0,2,5410,222231186,88.0,2008.0,"['Adventure', 'Fantasy', 'Science Fiction']"
1.996757,45000000,0,5,3520,101702060,93.0,2008.0,"['Action', 'Science Fiction', 'Adventure', 'Comedy', 'Family']"
1.982998,75000000,2,5,10020,258270008,110.0,2008.0,"['Action', 'Thriller', 'Crime']"
1.929591,15000000,0,5,10829,377910544,120.0,2008.0,"['Drama', 'Romance']"
1.886872,30000000,0,4,3595,108979549,104.0,2008.0,"['Action', 'Adventure', 'Thriller', 'Crime']"
1.845165,75000000,0,4,4350,200276000,121.0,2008.0,"['Drama', 'Thriller', 'History', 'War']"
1.841839,105000000,0,2,2930,266000000,109.0,2008.0,"['Adventure', 'Action', 'Drama', 'Fantasy']"
1.800286,150000000,1,5,10584,624029371,92.0,2008.0,"['Fantasy', 'Action']"
1.742288,15000000,0,1,8449,42000000,131.0,2008.0,"['Drama', 'Thriller', 'War']"
1.682909,35000000,0,5,2865,170000000,99.0,2008.0,"['Comedy', 'Romance']"
1.628345,225000000,0,5,5346,419651413,150.0,2008.0,"['Adventure', 'Family', 'Fantasy']"
1.622426,92000000,0,2,5820,188072649,107.0,2008.0,"['Action', 'Comedy']"
1.611632,80000000,0,1,3870,178066569,118.0,2008.0,"['Mystery', 'Thriller', 'Action']"
1.61062,12500000,0,5,5222,20416563,94.0,2008.0,"['War', 'Drama']"
1.605544,50000000,0,2,3420,113244290,92.0,2008.0,"['Action', 'Thriller']"
1.583079,45000000,0,2,3715,73762516,105.0,2008.0,"['Action', 'Thriller', 'Science Fiction']"
1.561177,23000000,0,2,2214,150816700,98.0,2008.0,"['Music', 'Drama', 'Romance']"
1.559851,80000000,2,4,2925,233093859,103.0,2008.0,"['Drama', 'Science Fiction', 'Thriller']"
1.531599,55000000,0,4,8645,168167691,123.0,2008.0,['Drama']
1.499784,25000000,0,2,8238,170764026,85.0,2008.0,"['Action', 'Thriller', 'Science Fiction']"
1.480497,150000000,0,4,6714,309979994,96.0,2008.0,"['Animation', 'Family', 'Adventure', 'Comedy']"
1.475988,30000000,0,3,4500,105173115,111.0,2008.0,"['Comedy', 'Romance', 'Drama']"
1.468543,130000000,1,4,2466,49554002,165.0,2008.0,['Drama']
1.462377,70000000,0,4,6192,225990978,104.0,2008.0,"['Comedy', 'Romance']"
1.462242,60000000,1,4,4920,244082376,115.0,2008.0,"['Comedy', 'Family']"
1.446456,70000000,2,1,3180,113280098,128.0,2008.0,"['Action', 'Drama', 'Thriller']"
1.435434,37000000,4,1,4428,163720069,96.0,2008.0,"['Comedy', 'Drama']"
1.400898,30000000,0,2,3660,160259319,111.0,2008.0,"['Comedy', 'Romance']"
1.380024,60000000,0,4,1510,57490374,106.0,2008.0,"['Adventure', 'Family', 'Fantasy']"
1.377239,35000000,2,3,5442,69823199,123.0,2008.0,"['Drama', 'Crime']"
1.354387,20000000,0,2,2478,64822796,112.0,2008.0,"['Thriller', 'Crime', 'Drama']"
1.351237,65000000,1,5,4068,128107642,98.0,2008.0,['Comedy']
1.34132,70000000,1,2,1405,111231041,112.0,2008.0,['Comedy']
1.300453,20000000,0,3,1656,41627431,115.0,2008.0,"['Drama', 'Action']"
1.273395,27000000,0,2,4314,101624843,111.0,2008.0,"['Action', 'Comedy']"
1.254928,6000000,1,1,3773,44703995,109.0,2008.0,"['Drama', 'Romance']"
1.22837,80000000,0,4,2995,212874442,99.0,2008.0,"['Fantasy', 'Comedy', 'Family', 'Romance']"
1.210534,20500000,0,4,735,10089373,102.0,2008.0,"['Action', 'Crime']"
1.172718,35000000,0,1,1795,85416905,100.0,2008.0,['Action']
1.169851,35000000,0,2,1428,72436439,110.0,2008.0,"['Horror', 'Thriller', 'Mystery']"
1.142055,40000000,2,2,2730,151161491,90.0,2008.0,"['Drama', 'Action', 'Thriller', 'Crime']"
1.133017,24000000,0,1,2634,42105111,102.0,2008.0,['Comedy']
1.121487,80000000,2,5,3185,230685453,110.0,2008.0,"['Action', 'Comedy', 'Thriller']"
1.103468,28000000,0,2,1968,92380927,99.0,2008.0,['Comedy']
1.064766,70000000,0,2,2180,72108608,101.0,2008.0,"['Action', 'Adventure', 'Science Fiction', 'Thriller']"
1.054819,15000000,0,2,5558,32002538,107.0,2008.0,"['Comedy', 'Drama', 'Crime']"
1.043504,55000000,1,2,4494,113020255,141.0,2008.0,"['Crime', 'Drama', 'Mystery']"
1.019335,90000000,0,2,1656,162839667,95.0,2008.0,"['Adventure', 'Family', 'Fantasy']"
1.01377,12000000,0,3,1902,43493123,107.0,2008.0,"['Comedy', 'Adventure']"
0.95684,20000000,1,3,1038,65569869,109.0,2008.0,"['Action', 'Crime', 'Drama', 'Thriller']"
0.951793,9000000,0,1,1278,32973937,89.0,2008.0,"['Comedy', 'Drama', 'Music', 'Romance']"
0.943042,80000000,3,4,1105,163733697,88.0,2008.0,"['Comedy', 'Romance', 'Drama']"
0.938555,7000000,0,3,636,8900000,97.0,2008.0,"['Adventure', 'Science Fiction']"
0.931752,25000000,1,2,1495,70442940,97.0,2008.0,"['Romance', 'Comedy']"
0.900342,8500000,0,2,1566,68282844,98.0,2008.0,"['Thriller', 'Animation', 'Action', 'Science Fiction', 'Adventure']"
0.892309,10800000,0,1,2185,113857533,92.0,2008.0,"['Horror', 'Thriller', 'Crime']"
0.885215,62000000,0,5,576,41819064,87.0,2008.0,"['Comedy', 'Romance']"
0.879116,120000000,1,5,970,93945766,135.0,2008.0,"['Family', 'Action', 'Science Fiction']"
0.866771,15000000,1,2,3378,96408652,96.0,2008.0,"['Drama', 'Romance']"
0.865105,85000000,0,3,3348,297138014,88.0,2008.0,"['Animation', 'Comedy', 'Family', 'Adventure', 'Fantasy']"
0.826564,55000000,0,3,1458,127906624,104.0,2008.0,"['Action', 'Adventure', 'Fantasy']"
0.822759,60000000,3,1,975,73174566,101.0,2008.0,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']"
0.802785,15000000,0,2,426,5926410,111.0,2008.0,"['Thriller', 'Crime', 'Mystery']"
0.798582,22000000,0,2,588,23530831,114.0,2008.0,"['Drama', 'Action', 'Thriller', 'Crime']"
0.787623,90000000,0,5,3030,201596308,113.0,2008.0,"['Comedy', 'Action']"
0.785951,32000000,0,4,2064,51155219,137.0,2008.0,"['Action', 'Drama', 'History', 'War']"
0.774511,35000000,0,2,595,32483410,101.0,2008.0,['Drama']
0.764367,9000000,0,5,1205,82391145,90.0,2008.0,"['Thriller', 'Horror', 'Mystery']"
0.759673,20000000,2,4,2275,54586584,128.0,2008.0,"['History', 'Drama']"
0.749838,50000000,0,3,1002,7033683,115.0,2008.0,"['Fantasy', 'Action', 'Science Fiction']"
0.748854,30000000,0,5,1560,68369434,104.0,2008.0,"['Drama', 'Mystery', 'Science Fiction', 'Thriller']"
0.743689,20000000,5,4,1182,50907234,104.0,2008.0,"['Drama', 'Mystery']"
0.721663,55000000,1,1,2148,17869048,90.0,2008.0,"['Adventure', 'Family', 'Fantasy']"
0.720175,40000000,0,5,1200,84601681,101.0,2008.0,"['Comedy', 'Romance']"
0.715969,25000000,0,3,535,17741298,107.0,2008.0,"['Drama', 'Thriller', 'Crime', 'Mystery']"
0.714882,18000000,0,1,3048,25739015,114.0,2008.0,"['Action', 'Crime', 'Thriller']"
0.709809,12000000,0,2,855,56309766,98.0,2008.0,"['Drama', 'Horror', 'Thriller']"
0.702302,13000000,1,2,222,14894347,112.0,2008.0,"['Drama', 'Romance']"
0.696406,45000000,1,2,1155,42487390,99.0,2008.0,"['Action', 'Crime', 'Thriller']"
0.68675,30000000,0,2,728,84646831,84.0,2008.0,['Comedy']
0.68078,25000000,0,3,222,11207130,113.0,2008.0,"['Drama', 'War']"
0.666414,25000000,1,5,1122,19844979,121.0,2008.0,"['Drama', 'Mystery', 'Science Fiction', 'Thriller']"
0.66173,60000000,0,4,820,39031337,103.0,2008.0,"['Action', 'Comedy', 'Thriller', 'Crime', 'Science Fiction']"
0.651467,11500000,0,4,348,186702,108.0,2008.0,"['Drama', 'Thriller']"
0.646244,20000000,1,1,924,20211394,115.0,2008.0,"['Drama', 'Western', 'Crime']"
0.645064,18000000,1,4,116,382174,98.0,2008.0,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']"
0.642656,60000000,0,5,1960,163403799,91.0,2008.0,"['Thriller', 'Science Fiction']"
0.634961,30000000,0,3,810,22211426,105.0,2008.0,"['Action', 'Thriller', 'Science Fiction']"
0.634256,12000000,0,1,260,7070330,103.0,2008.0,"['Adventure', 'Fantasy', 'Drama', 'Science Fiction', 'Romance']"
0.630893,2000000,0,5,1176,11125849,90.0,2008.0,"['Drama', 'Animation', 'War']"
0.620489,65000000,0,5,1854,415252786,145.0,2008.0,"['Comedy', 'Drama', 'Romance']"
0.615524,15000000,1,2,390,8762890,102.0,2008.0,"['Comedy', 'Music']"
0.6067,60000000,3,1,870,50877145,100.0,2008.0,"['Animation', 'Comedy', 'Family']"
0.598695,35000000,0,3,680,25871834,85.0,2008.0,"['Action', 'Comedy', 'Science Fiction']"
0.595488,11000000,1,1,560,38105395,114.0,2008.0,"['Adventure', 'Drama']"
0.593722,15000000,0,4,125,1143856,90.0,2008.0,"['Drama', 'Thriller', 'Mystery', 'Romance']"
0.589941,20000000,0,1,590,149281606,91.0,2008.0,"['Adventure', 'Comedy', 'Family']"
0.57947,35000000,2,4,2580,75225693,119.0,2008.0,"['Drama', 'Romance']"
0.576989,5000000,1,2,666,16174377,102.0,2008.0,"['Comedy', 'Drama']"
0.531905,8500000,0,4,528,8936663,98.0,2008.0,"['Adventure', 'Action', 'Thriller']"
0.527398,30000000,1,1,708,31148328,130.0,2008.0,"['Thriller', 'Crime', 'Drama']"
0.518011,6000000,1,1,65,69497,85.0,2008.0,['Comedy']
0.517412,30000000,0,3,650,63833449,99.0,2008.0,['Comedy']
0.513438,7000000,0,2,64,6230276,94.0,2008.0,['Comedy']
0.505291,20000000,1,5,180,13204291,133.0,2008.0,"['Drama', 'Romance']"
0.499165,20000000,2,1,660,5530764,114.0,2008.0,"['Adventure', 'Comedy', 'Drama', 'Romance']"
0.498026,60000000,0,5,1025,50650079,90.0,2008.0,"['Comedy', 'Science Fiction', 'Adventure', 'Family']"
0.481188,12000000,0,1,825,40855419,89.0,2008.0,"['Horror', 'Science Fiction', 'Thriller']"
0.480116,3500000,0,2,396,5231128,75.0,2008.0,"['Action', 'Adventure', 'Animation', 'Science Fiction']"
0.45518,12000000,1,4,456,3148182,110.0,2008.0,"['Drama', 'Romance']"
0.453602,25000000,3,1,555,2000000,93.0,2008.0,"['Drama', 'Mystery', 'Thriller', 'Romance']"
0.451304,27000000,0,2,762,44352417,117.0,2008.0,"['Adventure', 'Comedy', 'Drama', 'Family']"
0.450911,40000000,0,1,273,9793496,130.0,2008.0,['Drama']
0.436441,3500000,0,2,210,1115493,97.0,2008.0,['Thriller']
0.436406,16000000,1,1,240,50007546,114.0,2008.0,"['Comedy', 'Drama', 'Romance']"
0.432911,10000000,0,2,160,22896728,100.0,2008.0,"['Action', 'Adventure', 'Comedy']"
0.427023,2000000,0,5,168,38135878,123.0,2008.0,"['Action', 'Drama', 'History', 'War']"
0.421518,37000000,0,5,300,63800345,81.0,2008.0,"['Animation', 'Family']"
0.417779,20000000,0,1,735,27640028,110.0,2008.0,"['Drama', 'Crime', 'Thriller']"
0.389554,8376800,0,2,336,13000000,213.0,2008.0,"['Action', 'Adventure', 'Drama', 'Foreign', 'History']"
0.382852,3000000,2,1,324,3830137,92.0,2008.0,"['Comedy', 'Drama']"
0.374034,5000000,1,3,205,1296184,106.0,2008.0,"['Action', 'Adventure', 'Comedy', 'Thriller']"
0.371517,6000000,1,5,240,2899975,99.0,2008.0,['Drama']
0.368391,25000000,4,1,340,6673422,104.0,2008.0,"['Comedy', 'Drama']"
0.345926,11500000,0,2,318,69564,93.0,2008.0,"['Comedy', 'Crime', 'Mystery', 'Thriller']"
0.812489,25000000,0,2,390,14109284,87.0,2008.0,"['Action', 'Comedy']"
0.359217,45000000,0,1,306,9323833,160.0,2008.0,"['Thriller', 'Drama', 'Action', 'Crime', 'War']"
0.335116,20000000,0,1,635,36620508,101.0,2008.0,['Comedy']
0.333395,19000000,1,2,288,23550000,130.0,2008.0,['Drama']
0.326352,15000000,0,2,650,3533227,98.0,2008.0,"['Mystery', 'Drama', 'Crime', 'Thriller', 'Horror']"
0.32288,8000000,0,2,305,2033165,111.0,2008.0,"['Action', 'Adventure', 'Horror', 'Science Fiction']"
0.308655,21000000,0,2,170,17600000,120.0,2008.0,"['Drama', 'Comedy']"
0.282905,25100000,1,1,355,29506464,131.0,2008.0,"['Drama', 'History']"
0.280555,500000,0,1,378,33456317,122.0,2008.0,['Drama']
0.278543,7000000,0,3,170,10569964,95.0,2008.0,"['Comedy', 'Drama', 'Romance']"
0.768409,37000000,2,3,915,100076342,96.0,2008.0,"['Adventure', 'Comedy', 'Family', 'Fantasy']"
0.259988,25000000,0,1,445,30000000,87.0,2008.0,"['Animation', 'Comedy', 'Family', 'Fantasy']"
0.659884,27000000,0,1,636,17286299,110.0,2008.0,"['Comedy', 'Romance', 'Drama']"
0.239048,4000000,0,4,246,530048,103.0,2008.0,"['Drama', 'History', 'War']"
0.234772,6000000,1,1,72,391410,108.0,2008.0,"['Action', 'Adventure', 'Drama', 'Horror', 'Thriller']"
0.224471,35000000,0,2,186,43650785,114.0,2008.0,"['Comedy', 'Drama']"
0.21503,9100000,0,4,318,76000000,183.0,2008.0,"['Action', 'Drama', 'Foreign', 'Mystery', 'Thriller']"
0.352054,200000,0,5,980,3,42.0,2008.0,"['Adventure', 'Action', 'Comedy', 'Science Fiction', 'Music']"
0.193779,2300000,0,5,108,11100000,155.0,2008.0,"['Drama', 'Comedy', 'Romance']"
0.168979,5000000,0,2,186,4040588,110.0,2008.0,"['Comedy', 'Drama']"
0.281186,6000000,1,2,70,1300000,138.0,2008.0,['Drama']
0.147657,4180000,0,5,55,11000000,153.0,2008.0,"['Drama', 'Comedy', 'Romance', 'Foreign']"
0.086287,2500000,0,4,90,107559,90.0,2008.0,"['Drama', 'Science Fiction', 'Thriller']"
0.12731,15000000,2,4,180,317000,102.0,2008.0,"['Drama', 'Romance']"
0.101795,11000000,0,2,44,15500000,80.0,2008.0,['Horror']
0.021371,3500000,0,3,48,7700000,90.0,2008.0,['Documentary']
7.959228,140000000,1,5,30150,370569774,124.0,2011.0,"['Action', 'Adventure', 'Science Fiction']"
5.903353,15000000,0,2,16429,76175166,100.0,2011.0,"['Drama', 'Action', 'Thriller', 'Crime']"
5.711315,125000000,2,5,26250,1327817822,130.0,2011.0,"['Adventure', 'Family', 'Fantasy']"
4.95513,380000000,1,5,19080,1021683000,136.0,2011.0,"['Adventure', 'Action', 'Fantasy']"
4.50453,93000000,0,2,15468,482860185,105.0,2011.0,"['Thriller', 'Action', 'Drama', 'Science Fiction']"
4.12352,150000000,2,3,26910,444115007,115.0,2011.0,"['Adventure', 'Fantasy', 'Action']"
3.596188,40000000,0,1,12408,173930596,109.0,2011.0,"['Action', 'Thriller', 'Science Fiction']"
3.355611,50000000,1,2,1890,28931401,105.0,2011.0,"['Fantasy', 'Thriller', 'Action', 'Crime']"
3.186679,40000000,0,2,4068,51070807,93.0,2011.0,"['Action', 'Thriller', 'Crime']"
2.994474,32000000,0,3,11676,147332697,93.0,2011.0,"['Thriller', 'Science Fiction', 'Mystery']"
2.95274,145000000,0,4,18216,694713380,133.0,2011.0,"['Action', 'Thriller', 'Adventure']"
2.924415,50000000,3,5,9462,142851197,118.0,2011.0,"['Comedy', 'Drama', 'Romance']"
2.776061,90000000,1,4,11753,232617430,158.0,2011.0,"['Thriller', 'Crime', 'Mystery', 'Drama']"
2.754426,27000000,2,3,17115,161849455,105.0,2011.0,"['Thriller', 'Mystery', 'Science Fiction']"
2.726573,150000000,4,5,7242,665692281,91.0,2011.0,"['Animation', 'Family']"
2.690458,80000000,1,2,6060,214918407,117.0,2011.0,"['Romance', 'Comedy']"
2.686643,35000000,0,5,8502,117000000,98.0,2011.0,"['Comedy', 'Crime']"
2.657014,110000000,0,1,11136,299268508,127.0,2011.0,"['Action', 'Science Fiction', 'Drama']"
2.633754,35000000,0,5,8196,150483765,109.0,2011.0,['Comedy']
2.604249,20000000,0,5,4765,216197492,92.0,2011.0,['Comedy']
2.579776,125000000,0,4,16260,334615000,129.0,2011.0,"['Adventure', 'Action', 'Crime', 'Mystery']"
2.454226,200000000,2,5,6385,559852396,106.0,2011.0,"['Animation', 'Family', 'Adventure', 'Comedy']"
2.419805,200000000,1,5,8270,219851172,114.0,2011.0,"['Adventure', 'Action', 'Thriller', 'Science Fiction']"
2.411533,80000000,0,5,15606,254455986,102.0,2011.0,['Comedy']
2.252505,25000000,2,2,5154,147780440,108.0,2011.0,"['Comedy', 'Romance']"
2.2343,130000000,0,1,8688,371940071,107.0,2011.0,"['Adventure', 'Animation', 'Action', 'Family', 'Mystery']"
2.208685,32500000,0,3,6870,288383523,125.0,2011.0,"['Romance', 'Comedy']"
2.164361,36000000,0,2,2115,83160734,105.0,2011.0,['Comedy']
2.026717,50000000,0,5,9162,260095987,112.0,2011.0,"['Thriller', 'Science Fiction', 'Mystery']"
1.972826,82000000,0,3,5035,89792502,110.0,2011.0,"['Action', 'Fantasy', 'Thriller']"
1.934043,42000000,1,3,2665,89162162,100.0,2011.0,['Thriller']
1.888096,110000000,0,3,8290,712171856,117.0,2011.0,"['Adventure', 'Fantasy', 'Romance']"
1.885979,6500000,0,1,2748,17693675,100.0,2011.0,['Drama']
1.825552,55000000,0,5,2325,187361754,94.0,2011.0,"['Comedy', 'Family']"
1.821261,32000000,2,5,3492,54674226,139.0,2011.0,"['Drama', 'Fantasy']"
1.794214,50000000,0,2,6096,144492830,109.0,2011.0,"['Action', 'Thriller', 'Science Fiction', 'Adventure']"
1.710793,90000000,1,3,9180,484635760,96.0,2011.0,"['Animation', 'Adventure', 'Comedy', 'Family']"
1.644472,15000000,1,5,4557,133432856,100.0,2011.0,"['Drama', 'Comedy', 'Romance']"
1.64314,80000000,0,5,1635,169852759,102.0,2011.0,"['Comedy', 'Romance', 'Family']"
1.640256,163000000,1,5,6815,174822325,119.0,2011.0,"['Action', 'Science Fiction', 'Thriller', 'Western']"
1.592819,66000000,0,4,3666,177584879,146.0,2011.0,"['Drama', 'War']"
1.531633,8000000,1,1,4638,39187783,100.0,2011.0,"['Comedy', 'Drama']"
1.499109,135000000,0,3,8310,245724603,107.0,2011.0,"['Animation', 'Comedy', 'Family', 'Western', 'Adventure']"
1.493933,52000000,0,2,2200,75450437,112.0,2011.0,['Comedy']
1.488615,170000000,1,4,7542,185770160,126.0,2011.0,"['Adventure', 'Drama', 'Family']"
1.482692,40000000,2,3,3492,85412898,119.0,2011.0,"['Crime', 'Drama', 'Thriller']"
1.481016,57000000,1,4,3008,149217355,95.0,2011.0,"['Action', 'Fantasy', 'Thriller']"
1.470363,15000000,1,3,3546,59389433,107.0,2011.0,"['Drama', 'Romance']"
1.46909,66000000,2,1,2640,57777106,116.0,2011.0,"['Action', 'Adventure', 'Thriller']"
1.465299,37000000,1,2,1600,96047633,114.0,2011.0,"['Drama', 'Thriller', 'Horror']"
1.425344,30000000,0,3,1044,14460000,63.0,2011.0,"['Animation', 'Family']"
1.407986,75000000,0,2,2945,132274484,110.0,2011.0,"['Adventure', 'Action', 'Thriller', 'Comedy']"
1.388994,8000000,0,2,648,1749457,96.0,2011.0,"['Comedy', 'Romance']"
1.367727,30000000,0,5,7819,151119219,94.0,2011.0,"['Fantasy', 'Comedy', 'Romance']"
1.344998,60000000,0,5,2195,78309131,87.0,2011.0,"['Action', 'Fantasy', 'Horror', 'Science Fiction', 'Thriller']"
1.285106,12000000,1,4,1095,22939027,94.0,2011.0,"['Comedy', 'Drama', 'Romance']"
1.246852,25000000,0,1,5376,23057115,140.0,2011.0,"['Action', 'Drama']"
1.246595,35000000,0,1,3155,82087155,106.0,2011.0,"['Thriller', 'Action', 'Mystery']"
1.246283,30000000,0,2,4674,130786397,113.0,2011.0,"['Action', 'Mystery', 'Thriller']"
1.241191,50200000,0,3,6582,127869379,106.0,2011.0,"['Thriller', 'Romance', 'Fantasy']"
1.240414,75000000,0,4,2980,226904017,110.0,2011.0,"['Fantasy', 'Action', 'Drama']"
1.22871,250000,1,1,1542,3542353,90.0,2011.0,"['Drama', 'Romance']"
1.215505,30000000,3,5,1090,36160375,98.0,2011.0,"['Comedy', 'Romance', 'Drama']"
1.213405,40000000,0,2,6858,97552050,104.0,2011.0,"['Adventure', 'Comedy', 'Science Fiction']"
1.205338,40000000,0,5,3324,60965854,108.0,2011.0,"['Action', 'Thriller', 'Crime', 'Drama']"
1.19533,70000000,0,3,5205,202466756,116.0,2011.0,"['Action', 'Science Fiction']"
1.176723,47000000,0,2,2465,157887643,92.0,2011.0,"['Horror', 'Mystery']"
1.128994,30000000,0,1,996,2527904,129.0,2011.0,"['Action', 'Thriller', 'Crime']"
1.123666,79000000,1,4,1484,149673788,91.0,2011.0,['Comedy']
